NAME,DISTURBANCE_ID,TYPE,DATA_SRC,SURFACE_CODE,CYC_TYPE,LAT,LON
unnamed ,AU192223_04U,T, ,1, ,-16.1,152
unnamed ,AU192223_04U,T, ,1, ,-16.7,154
unnamed ,AU192223_04U,T, ,1, ,-18,155.9
unnamed ,AU192223_04U,T, ,1, ,-20,157.4
unnamed ,AU192223_04U,T, ,1, ,-21.7,158.1
unnamed ,AU192223_04U,T, ,1, ,-26,159.6
unnamed ,AU192223_04U,T, ,1, ,-28.2,161.6
unnamed ,AU192223_05U,T, ,1, ,-12.5,125.5
unnamed ,AU192223_05U,T, ,1, ,-13.9,123.7
unnamed ,AU192223_05U,T, ,1, ,-16,120
unnamed ,AU192223_07U,T, ,1, ,-13,118
unnamed ,AU192223_07U,T, ,1, ,-13.5,117.3
unnamed ,AU192223_07U,T, ,1, ,-14.2,116.4
unnamed ,AU192223_07U,T, ,1, ,-15.6,115.1
unnamed ,AU192223_07U,T, ,1, ,-17.3,113.8
unnamed ,AU192223_07U,T, ,1, ,-20,112
unnamed ,AU192223_07U,T, ,1, ,-22.8,110.9
unnamed ,AU192223_07U,T, ,1, ,-25.5,110.7
unnamed ,AU192223_07U,T, ,1, ,-28.3,111.3
unnamed ,AU192223_07U,T, ,1, ,-32,113.8
unnamed ,AU192223_08U,T, ,1, ,-12,146
unnamed ,AU192223_08U,T, ,1, ,-11.7,145.5
unnamed ,AU192223_08U,T, ,1, ,-11.5,145
unnamed ,AU192223_08U,T, ,1, ,-11,144
unnamed ,AU192223_08U,T, ,1, ,-10.8,143.2
unnamed ,AU192223_08U,T, ,1, ,-10.3,142.8
unnamed ,AU192223_08U,T, ,1, ,-9.9,142.8
unnamed ,AU192223_08U,T, ,1, ,-9.7,143.7
unnamed ,AU192223_08U,T, ,1, ,-10.3,144.3
unnamed ,AU192223_08U,T, ,1, ,-11.7,144.5
unnamed ,AU192223_08U,T, ,1, ,-11.9,144.2
unnamed ,AU192223_08U,T, ,3, ,-11.5,142.9
unnamed ,AU192223_08U,T, ,2, ,-11.7,142.4
unnamed ,AU192223_08U,T, ,4, ,-12.2,141.7
unnamed ,AU192223_08U,T, ,1, ,-12.9,140.2
unnamed ,AU192223_08U,T, ,1, ,-13.8,138.2
unnamed ,AU192223_08U,T, ,5, ,-14.1,136.7
unnamed ,AU192223_08U,T, ,1, ,-14.5,135.9
unnamed ,AU192223_08U,T, ,3, ,-14.7,135.6
unnamed ,AU192223_08U,T, ,2, ,-15,133.7
unnamed ,AU192223_09U,T, ,1, ,-21.2,156.1
unnamed ,AU192223_09U,T, ,1, ,-23,155.7
unnamed ,AU192223_09U,T, ,1, ,-24.6,156
unnamed ,AU192223_09U,T, ,1, ,-27,157.4
unnamed ,AU192223_09U,T, ,1, ,-28.2,159.3
unnamed ,AU192223_09U,T, ,1, ,-28,160.6
unnamed ,AU192223_09U,T, ,1, ,-26.2,164.2
unnamed ,AU192223_10U,T, ,1, ,-22.3,153.1
unnamed ,AU192223_10U,T, ,1, ,-25,155.1
unnamed ,AU192223_10U,T, ,1, ,-30.1,157.1
unnamed ,AU192223_10U,T, ,1, ,-32,157.2
unnamed ,AU192324_01U,T, ,1, ,-19.9,157.3
unnamed ,AU192324_01U,T, ,1, ,-21.2,157.5
unnamed ,AU192324_01U,T, ,1, ,-22.8,157.7
unnamed ,AU192324_01U,T, ,1, ,-25,157.9
unnamed ,AU192324_01U,T, ,1, ,-26.9,158.1
unnamed ,AU192324_01U,T, ,1, ,-28.5,159
unnamed ,AU192324_01U,T, ,1, ,-29.7,160.1
unnamed ,AU192425_01U,T, ,1, ,-15,120.5
unnamed ,AU192425_01U,T, ,1, ,-16,120.3
unnamed ,AU192425_01U,T, ,1, ,-18.5,119.7
unnamed ,AU192425_01U,T, ,1, ,-18.8,118.8
unnamed ,AU192425_01U,T, ,1, ,-20.2,117.3
unnamed ,AU192425_01U,T, ,3, ,-20.8,117.1
unnamed ,AU192425_01U,T, ,2, ,-23.3,116
unnamed ,AU192425_01U,T, ,2, ,-25.5,115.3
unnamed ,AU192425_02U,E, ,1, ,-15,120
unnamed ,AU192425_02U,E, ,1, ,-16.3,119.7
unnamed ,AU192425_02U,E, ,1, ,-17.8,119.3
unnamed ,AU192425_02U,E, ,3, ,-20,119.6
unnamed ,AU192425_02U,E, ,2, ,-20.7,119.7
unnamed ,AU192425_02U,E, ,2, ,-21.1,119.5
unnamed ,AU192425_02U,E, ,2, ,-23.2,119
unnamed ,AU192425_02U,E, ,2, ,-28,116.9
unnamed ,AU192425_03U,T, ,1, ,-18.2,152.1
unnamed ,AU192425_03U,T, ,1, ,-18.3,151
unnamed ,AU192425_03U,T, ,1, ,-18,150
unnamed ,AU192425_03U,T, ,1, ,-16.8,149
unnamed ,AU192425_03U,T, ,1, ,-16.2,147.7
unnamed ,AU192425_03U,T, ,3, ,-16.2,145.4
unnamed ,AU192425_03U,T, ,2, ,-16.8,142.5
unnamed ,AU192425_03U,T, ,4, ,-16.8,141.1
unnamed ,AU192425_03U,T, ,1, ,-16.7,140.4
unnamed ,AU192425_04U,E, ,1, ,-20.1,152.1
unnamed ,AU192425_04U,E, ,1, ,-22.3,151.1
unnamed ,AU192425_04U,E, ,3, ,-22.5,150.9
unnamed ,AU192425_04U,E, ,2, ,-24,150.2
unnamed ,AU192425_04U,E, ,2, ,-25,150.6
unnamed ,AU192425_04U,E, ,2, ,-25.6,151.8
unnamed ,AU192425_04U,E, ,4, ,-26.1,153.2
unnamed ,AU192425_04U,E, ,1, ,-26.3,153.8
unnamed ,AU192425_04U,E, ,1, ,-28.1,157.8
unnamed ,AU192425_04U,E, ,1, ,-32.6,162.7
unnamed ,AU192526_01U,T, ,1, ,-15,123
unnamed ,AU192526_01U,T, ,2, ,-16,126
unnamed ,AU192526_01U,T, ,2, ,-16,125
unnamed ,AU192526_01U,T, ,2, ,-16,126
unnamed ,AU192526_01U,T, ,2, ,-18,124
unnamed ,AU192526_01U,T, ,4, ,-15,122
unnamed ,AU192526_01U,T, ,1, ,-15,124
unnamed ,AU192526_01U,T, ,1, ,-15.5,123
unnamed ,AU192526_01U,T, ,3, ,-16.7,122.6
unnamed ,AU192526_01U,T, ,2, ,-17.5,122.7
unnamed ,AU192526_01U,T, ,2, ,-19.4,122.7
unnamed ,AU192526_01U,T, ,2, ,-20.9,122.7
unnamed ,AU192526_03U,T, ,1, ,-15,151.2
unnamed ,AU192526_03U,T, ,1, ,-15.6,150.4
unnamed ,AU192526_03U,T, ,1, ,-17,147.9
unnamed ,AU192526_03U,T, ,1, ,-18,147.2
unnamed ,AU192526_03U,T, ,1, ,-18.6,147.7
unnamed ,AU192526_03U,T, ,1, ,-19.2,148.5
unnamed ,AU192526_03U,T, ,1, ,-18.9,148.8
unnamed ,AU192526_03U,T, ,1, ,-18.4,149.3
unnamed ,AU192526_03U,T, ,1, ,-18.3,150.1
unnamed ,AU192526_03U,T, ,1, ,-18.1,151.7
unnamed ,AU192526_03U,T, ,1, ,-18.2,153.3
unnamed ,AU192526_04U,O, ,2, ,-16.4,129.1
unnamed ,AU192526_04U,O, ,2, ,-21,136
unnamed ,AU192526_04U,O, ,2, ,-26.8,145.5
unnamed ,AU192526_04U,O, ,4, ,-32.2,155
unnamed ,AU192526_04U,O, ,1, ,-37,165.5
unnamed ,AU192526_05U,T, ,1, ,-22,154.2
unnamed ,AU192526_05U,T, ,1, ,-26.1,154.2
unnamed ,AU192526_05U,T, ,1, ,-28,155.4
unnamed ,AU192526_05U,T, ,1, ,-29.2,157.1
unnamed ,AU192526_05U,T, ,1, ,-30.9,159.8
unnamed ,AU192526_05U,T, ,1, ,-32.7,162.8
unnamed ,AU192627_01U,T, ,1, ,-14.3,120.8
unnamed ,AU192627_01U,T, ,3, ,-16.9,122.4
unnamed ,AU192627_01U,T, ,2, ,-17.3,122.7
unnamed ,AU192627_01U,T, ,2, ,-18.1,122.7
unnamed ,AU192627_01U,T, ,4, ,-17.3,122.3
unnamed ,AU192627_01U,T, ,1, ,-18,120.3
unnamed ,AU192627_02U,T, ,1, ,-15.1,152.9
unnamed ,AU192627_02U,T, ,1, ,-15.3,151.2
unnamed ,AU192627_02U,T, ,1, ,-15.4,149.7
unnamed ,AU192627_02U,T, ,1, ,-15.8,148.1
unnamed ,AU192627_02U,T, ,3, ,-16.4,145.3
unnamed ,AU192627_02U,T, ,2, ,-16.9,143.9
unnamed ,AU192627_02U,T, ,2, ,-18,142
unnamed ,AU192627_02U,T, ,4, ,-16.8,141.1
unnamed ,AU192627_02U,T, ,1, ,-16,140.7
unnamed ,AU192627_03U,T, ,1, ,-25.5,105
unnamed ,AU192627_03U,T, ,1, ,-27,107
unnamed ,AU192627_03U,T, ,1, ,-32,113.7
unnamed ,AU192627_04U,T, ,1, ,-20.2,113.8
unnamed ,AU192627_04U,T, ,3, ,-21.9,114
unnamed ,AU192627_04U,T, ,2, ,-22.7,114.1
unnamed ,AU192627_04U,T, ,2, ,-25,115.9
unnamed ,AU192627_05U,T, ,1, ,-18,111.6
unnamed ,AU192627_05U,T, ,1, ,-20,109
unnamed ,AU192627_05U,T, ,1, ,-25,108
unnamed ,AU192627_05U,T, ,1, ,-30.5,110
unnamed ,AU192627_06U,T, ,1, ,-14.6,153.1
unnamed ,AU192627_06U,T, ,1, ,-18.5,155.8
unnamed ,AU192627_06U,T, ,1, ,-19.8,156
unnamed ,AU192627_06U,T, ,1, ,-23.3,156
unnamed ,AU192627_06U,T, ,1, ,-27.3,156.3
unnamed ,AU192627_06U,T, ,1, ,-28.4,156.5
unnamed ,AU192627_06U,T, ,1, ,-32,158
unnamed ,AU192728_01U,T, ,1, ,-22.5,157.1
unnamed ,AU192728_01U,T, ,1, ,-24,156.7
unnamed ,AU192728_01U,T, ,1, ,-26,156.8
unnamed ,AU192728_01U,T, ,1, ,-28,157.8
unnamed ,AU192728_01U,T, ,1, ,-31.1,160.2
unnamed ,AU192728_02U,T, ,1, ,-18.4,118.6
unnamed ,AU192728_02U,T, ,3, ,-20.2,118.2
unnamed ,AU192728_02U,T, ,2, ,-21.3,117.7
unnamed ,AU192728_03U,T, ,1, ,-24.9,155.2
unnamed ,AU192728_03U,T, ,1, ,-26.5,154.7
unnamed ,AU192728_03U,T, ,3, ,-27.6,153.3
unnamed ,AU192728_03U,T, ,2, ,-27.7,153.2
unnamed ,AU192728_03U,T, ,2, ,-28,151
unnamed ,AU192728_04U,T, ,1, ,-16.6,148
unnamed ,AU192728_04U,T, ,1, ,-15,147.3
unnamed ,AU192728_04U,T, ,1, ,-14.2,147.6
unnamed ,AU192728_04U,T, ,1, ,-14.1,148.3
unnamed ,AU192728_04U,T, ,1, ,-14.8,150
unnamed ,AU192728_04U,T, ,1, ,-15.1,152
unnamed ,AU192728_04U,T, ,1, ,-15.6,154.2
unnamed ,AU192728_04U,T, ,1, ,-16.2,156
unnamed ,AU192728_04U,T, ,1, ,-17.4,157.5
unnamed ,AU192728_05U,T, ,1, ,-18,108
unnamed ,AU192728_05U,T, ,1, ,-21,107
unnamed ,AU192728_06U,T, ,1, ,-20.8,154.3
unnamed ,AU192728_06U,T, ,1, ,-21,150.9
unnamed ,AU192728_06U,T, ,1, ,-21.5,149.8
unnamed ,AU192728_06U,T, ,1, ,-22.4,150.2
unnamed ,AU192728_06U,T, ,1, ,-23,151.8
unnamed ,AU192829_01U,T, ,1, ,-19,114.7
unnamed ,AU192829_01U,T, ,3, ,-21.3,115.6
unnamed ,AU192829_01U,T, ,2, ,-24.3,116.9
unnamed ,AU192829_01U,T, ,2, ,-26.3,118
unnamed ,AU192829_02U,O, ,2, ,-15,132
unnamed ,AU192829_02U,O, ,2, ,-16,132
unnamed ,AU192829_03U,T, ,1, ,-19.7,153.8
unnamed ,AU192829_03U,T, ,1, ,-20.4,152.8
unnamed ,AU192829_03U,T, ,1, ,-21.2,152.6
unnamed ,AU192829_03U,T, ,1, ,-22.2,153
unnamed ,AU192829_03U,T, ,1, ,-22.9,153.5
unnamed ,AU192829_03U,T, ,1, ,-24,155.6
unnamed ,AU192829_04U,T, ,1, ,-15.4,151.4
unnamed ,AU192829_04U,T, ,1, ,-17.3,147.9
unnamed ,AU192829_04U,T, ,1, ,-18.2,148.1
unnamed ,AU192829_04U,T, ,1, ,-19.3,151.1
unnamed ,AU192829_04U,T, ,1, ,-19.6,153.3
unnamed ,AU192829_05U,T, ,1, ,-13.8,125
unnamed ,AU192829_05U,T, ,1, ,-15.6,122.5
unnamed ,AU192829_05U,T, ,1, ,-16,122
unnamed ,AU192829_05U,T, ,1, ,-17.9,120
unnamed ,AU192829_05U,T, ,1, ,-20.1,117.2
unnamed ,AU192829_05U,T, ,1, ,-21.3,115
unnamed ,AU192829_05U,T, ,3, ,-22.7,114.2
unnamed ,AU192829_05U,T, ,2, ,-23.2,114
unnamed ,AU192829_05U,T, ,2, ,-25.6,114.3
unnamed ,AU192829_05U,T, ,2, ,-29,117
unnamed ,AU192829_06U,T, ,1, ,-18.3,151.1
unnamed ,AU192829_06U,T, ,1, ,-19.2,150.5
unnamed ,AU192829_06U,T, ,1, ,-20.1,150.7
unnamed ,AU192829_06U,T, ,1, ,-20.6,152.4
unnamed ,AU192829_06U,T, ,1, ,-20.6,154
unnamed ,AU192829_07U,T, ,1, ,-14.4,152.9
unnamed ,AU192829_07U,T, ,1, ,-14.5,150
unnamed ,AU192829_07U,T, ,1, ,-15,147.9
unnamed ,AU192829_07U,T, ,3, ,-16.3,145.4
unnamed ,AU192829_07U,T, ,2, ,-16.6,145
unnamed ,AU192829_07U,T, ,2, ,-17.6,145
unnamed ,AU192829_07U,T, ,2, ,-20,147.1
unnamed ,AU192829_07U,T, ,4, ,-20.7,148.8
unnamed ,AU192829_07U,T, ,1, ,-20.8,149.4
unnamed ,AU192829_07U,T, ,1, ,-22,151.4
unnamed ,AU192829_07U,T, ,1, ,-24.4,153.7
unnamed ,AU192829_07U,T, ,1, ,-25.7,154.8
unnamed ,AU192829_07U,T, ,1, ,-29.9,158.8
unnamed ,AU192829_07U,T, ,1, ,-32.6,160.8
unnamed ,AU192829_08U,T, ,2, ,-16.4,144.1
unnamed ,AU192829_08U,T, ,4, ,-15.9,141.4
unnamed ,AU192829_08U,T, ,1, ,-15.7,139.9
unnamed ,AU192829_08U,T, ,1, ,-15.2,136.6
unnamed ,AU192829_08U,T, ,3, ,-15.2,136.1
unnamed ,AU192829_08U,T, ,2, ,-15.2,131.5
unnamed ,AU192829_09U,T, ,1, ,-18,153.8
unnamed ,AU192829_09U,T, ,1, ,-19.5,153
unnamed ,AU192829_09U,T, ,1, ,-21.2,153.1
unnamed ,AU192829_09U,T, ,1, ,-23,153.9
unnamed ,AU192829_09U,T, ,1, ,-26.6,158
unnamed ,AU192930_01U,T, ,1, ,-13.9,149.1
unnamed ,AU192930_01U,T, ,1, ,-13.8,146
unnamed ,AU192930_01U,T, ,3, ,-14.4,144.6
unnamed ,AU192930_01U,T, ,2, ,-15.3,143.6
unnamed ,AU192930_01U,T, ,2, ,-16.5,141.6
unnamed ,AU192930_01U,T, ,4, ,-16.5,141.2
unnamed ,AU192930_01U,T, ,1, ,-15.6,138
unnamed ,AU192930_01U,T, ,3, ,-15.3,136.1
unnamed ,AU192930_01U,T, ,2, ,-15.5,134.6
unnamed ,AU192930_01U,T, ,2, ,-16.9,132.9
unnamed ,AU192930_02U,T, ,1, ,-14.9,152.8
unnamed ,AU192930_02U,T, ,1, ,-15,147.8
unnamed ,AU192930_02U,T, ,1, ,-15.7,146
unnamed ,AU192930_02U,T, ,3, ,-16,145.4
unnamed ,AU192930_02U,T, ,2, ,-17.6,142.4
unnamed ,AU192930_02U,T, ,2, ,-18.8,140.2
unnamed ,AU192930_03U,T, ,1, ,-16.9,150.2
unnamed ,AU192930_03U,T, ,1, ,-18,148.7
unnamed ,AU192930_03U,T, ,1, ,-19,149.1
unnamed ,AU192930_03U,T, ,1, ,-20.9,151.1
unnamed ,AU192930_03U,T, ,1, ,-21.9,153.3
unnamed ,AU192930_03U,T, ,1, ,-23.8,156.7
unnamed ,AU192930_04U,T, ,1, ,-17,122.3
unnamed ,AU192930_04U,T, ,1, ,-18.1,121.2
unnamed ,AU192930_04U,T, ,3, ,-19.8,120.3
unnamed ,AU192930_04U,T, ,2, ,-21.8,120.9
unnamed ,AU192930_04U,T, ,2, ,-24,123.2
unnamed ,AU192930_05U,T, ,1, ,-13.7,149.8
unnamed ,AU192930_05U,T, ,1, ,-14.5,149
unnamed ,AU192930_05U,T, ,1, ,-15.5,149.4
unnamed ,AU192930_05U,T, ,1, ,-16.9,152.2
unnamed ,AU192930_05U,T, ,1, ,-17.8,156.8
unnamed ,AU193031_01U,T, ,1, ,-15,121
unnamed ,AU193031_01U,T, ,1, ,-18.2,120
unnamed ,AU193031_01U,T, ,3, ,-19.8,120.1
unnamed ,AU193031_01U,T, ,2, ,-21.1,120.2
unnamed ,AU193031_01U,T, ,2, ,-21.3,120.1
unnamed ,AU193031_01U,T, ,2, ,-22.5,120
unnamed ,AU193031_02U,T, ,2, ,-15,126.2
unnamed ,AU193031_02U,T, ,4, ,-14.8,125.2
unnamed ,AU193031_02U,T, ,1, ,-14.6,123.5
unnamed ,AU193031_02U,T, ,1, ,-15.8,120
unnamed ,AU193031_02U,T, ,1, ,-16.7,119.7
unnamed ,AU193031_02U,T, ,1, ,-16.6,121.3
unnamed ,AU193031_02U,T, ,1, ,-16.8,122
unnamed ,AU193031_02U,T, ,3, ,-17,122.1
unnamed ,AU193031_02U,T, ,2, ,-17.3,122.2
unnamed ,AU193031_02U,T, ,2, ,-18,122.4
unnamed ,AU193031_03U,T, ,1, ,-14.8,137
unnamed ,AU193031_03U,T, ,1, ,-15,140.9
unnamed ,AU193031_03U,T, ,3, ,-15,141.7
unnamed ,AU193031_03U,T, ,2, ,-15.1,143.5
unnamed ,AU193031_03U,T, ,4, ,-15.6,145.3
unnamed ,AU193031_03U,T, ,1, ,-16,146
unnamed ,AU193031_03U,T, ,1, ,-17.4,148.9
unnamed ,AU193031_03U,T, ,1, ,-18.6,150
unnamed ,AU193031_03U,T, ,1, ,-20,151
unnamed ,AU193031_03U,T, ,1, ,-23.1,151.9
unnamed ,AU193031_03U,T, ,1, ,-25.1,152.9
unnamed ,AU193031_03U,T, ,1, ,-23.5,153
unnamed ,AU193031_03U,T, ,1, ,-23.4,156
unnamed ,AU193031_03U,T, ,1, ,-23.1,158.8
unnamed ,AU193031_04U,T, ,1, ,-16,115
unnamed ,AU193031_04U,T, ,1, ,-19.7,117.7
unnamed ,AU193031_04U,T, ,3, ,-20.6,117.8
unnamed ,AU193031_04U,T, ,2, ,-20.8,117.8
unnamed ,AU193031_04U,T, ,2, ,-24.2,118
unnamed ,AU193132_01U,T, ,1, ,-13.9,140.6
unnamed ,AU193132_01U,T, ,3, ,-14.4,141.6
unnamed ,AU193132_01U,T, ,2, ,-14.8,142.3
unnamed ,AU193132_01U,T, ,4, ,-16.6,145.5
unnamed ,AU193132_01U,T, ,1, ,-17.1,146.2
unnamed ,AU193132_01U,T, ,1, ,-18.3,148.2
unnamed ,AU193132_01U,T, ,1, ,-19,150
unnamed ,AU193132_02U,T, ,2, ,-14,133
unnamed ,AU193132_02U,T, ,2, ,-13,132.9
unnamed ,AU193132_02U,T, ,2, ,-15,131
unnamed ,AU193132_02U,T, ,2, ,-15.7,127
unnamed ,AU193132_02U,T, ,2, ,-16.2,125.9
unnamed ,AU193132_02U,T, ,2, ,-20.1,124
unnamed ,AU193233_01U,T, ,1, ,-22.4,154.7
unnamed ,AU193233_01U,T, ,1, ,-25,155.8
unnamed ,AU193233_01U,T, ,1, ,-26.2,158.3
unnamed ,AU193233_01U,T, ,1, ,-26.3,160.9
unnamed ,AU193233_01U,T, ,1, ,-26,162.8
unnamed ,AU193233_02U,T, ,1, ,-15.1,152.6
unnamed ,AU193233_02U,T, ,1, ,-16,152.3
unnamed ,AU193233_02U,T, ,1, ,-17.2,152.6
unnamed ,AU193233_02U,T, ,1, ,-19.3,153.6
unnamed ,AU193233_02U,T, ,1, ,-21.4,155
unnamed ,AU193233_02U,T, ,1, ,-23,157
unnamed ,AU193233_02U,T, ,1, ,-24.6,159
unnamed ,AU193233_02U,T, ,1, ,-26.8,160.7
unnamed ,AU193233_02U,T, ,1, ,-30.2,162.8
unnamed ,AU193233_02U,T, ,1, ,-31.9,164.9
unnamed ,AU193334_01U,T, ,1, ,-16.8,153.8
unnamed ,AU193334_01U,T, ,1, ,-17.3,152.9
unnamed ,AU193334_01U,T, ,1, ,-17.8,152.3
unnamed ,AU193334_01U,T, ,1, ,-19.2,151.3
unnamed ,AU193334_01U,T, ,1, ,-20,151.3
unnamed ,AU193334_01U,T, ,1, ,-22,153
unnamed ,AU193334_01U,T, ,1, ,-23.9,156
unnamed ,AU193334_01U,T, ,1, ,-25.1,160
unnamed ,AU193334_02U,T, ,1, ,-14.1,156.1
unnamed ,AU193334_02U,T, ,1, ,-14.8,153.4
unnamed ,AU193334_02U,T, ,1, ,-15.4,150
unnamed ,AU193334_02U,T, ,1, ,-16.3,149.2
unnamed ,AU193334_02U,T, ,1, ,-17,148.3
unnamed ,AU193334_02U,T, ,3, ,-17.2,145.9
unnamed ,AU193334_02U,T, ,2, ,-17.2,144.5
unnamed ,AU193334_03U,T, ,1, ,-16.6,139.6
unnamed ,AU193334_03U,T, ,3, ,-17.5,140.7
unnamed ,AU193334_03U,T, ,2, ,-23.8,148.9
unnamed ,AU193334_03U,T, ,4, ,-30.1,153.2
unnamed ,AU193334_03U,T, ,1, ,-31.5,153.7
unnamed ,AU193334_04U,T, ,1, ,-12.8,146.7
unnamed ,AU193334_04U,T, ,1, ,-16,146.2
unnamed ,AU193334_04U,T, ,3, ,-19.2,146.7
unnamed ,AU193334_04U,T, ,2, ,-25.6,149.4
unnamed ,AU193334_04U,T, ,2, ,-30.7,151.1
unnamed ,AU193334_05U,T, ,1, ,-20,111
unnamed ,AU193334_05U,T, ,1, ,-24.7,112.8
unnamed ,AU193334_05U,T, ,3, ,-26.3,113.3
unnamed ,AU193334_05U,T, ,4, ,-26.6,113.4
unnamed ,AU193334_05U,T, ,1, ,-29.3,114
unnamed ,AU193334_06U,T, ,1, ,-12.2,152.8
unnamed ,AU193334_06U,T, ,1, ,-13.2,150.8
unnamed ,AU193334_06U,T, ,3, ,-16.4,145.4
unnamed ,AU193334_06U,T, ,2, ,-16.5,145.2
unnamed ,AU193334_06U,T, ,4, ,-15.9,141.3
unnamed ,AU193334_06U,T, ,1, ,-15.2,139.1
unnamed ,AU193334_07U,T, ,1, ,-21.2,114.8
unnamed ,AU193334_07U,T, ,3, ,-21.4,115.5
unnamed ,AU193334_07U,T, ,2, ,-22.6,117.8
unnamed ,AU193435_01U,E, ,1, ,-21,156.8
unnamed ,AU193435_01U,E, ,1, ,-25,155.6
unnamed ,AU193435_01U,E, ,1, ,-26.5,155.7
unnamed ,AU193435_01U,E, ,1, ,-28.3,156.4
unnamed ,AU193435_01U,E, ,1, ,-30.5,158.5
unnamed ,AU193435_01U,E, ,1, ,-31.8,161.8
unnamed ,AU193435_02U,T, ,1, ,-13.1,137
unnamed ,AU193435_02U,T, ,5, ,-14,136.6
unnamed ,AU193435_02U,T, ,1, ,-14.3,136.6
unnamed ,AU193435_02U,T, ,1, ,-14.8,137.5
unnamed ,AU193435_02U,T, ,1, ,-15.8,138.2
unnamed ,AU193435_02U,T, ,3, ,-16.6,138.2
unnamed ,AU193435_02U,T, ,2, ,-17.2,138
unnamed ,AU193435_02U,T, ,2, ,-19.2,136.2
unnamed ,AU193435_02U,T, ,2, ,-20.6,133.9
unnamed ,AU193435_03U,T, ,1, ,-16,117
unnamed ,AU193435_03U,T, ,1, ,-19.7,117.5
unnamed ,AU193435_03U,T, ,3, ,-20.5,117.6
unnamed ,AU193435_03U,T, ,2, ,-21.3,117.8
unnamed ,AU193435_04U,T, ,1, ,-13.3,124.1
unnamed ,AU193435_04U,T, ,1, ,-14.5,123.3
unnamed ,AU193435_04U,T, ,1, ,-15,121
unnamed ,AU193435_04U,T, ,1, ,-16,117.6
unnamed ,AU193435_04U,T, ,1, ,-17.9,114
unnamed ,AU193435_04U,T, ,1, ,-19,112
unnamed ,AU193435_04U,T, ,1, ,-19.8,110.7
unnamed ,AU193435_04U,T, ,1, ,-20.2,110.6
unnamed ,AU193435_04U,T, ,1, ,-21.6,110.6
unnamed ,AU193435_04U,T, ,1, ,-24,110.6
unnamed ,AU193435_04U,T, ,1, ,-25.3,110.6
unnamed ,AU193435_05U,T, ,1, ,-14,124
unnamed ,AU193435_05U,T, ,1, ,-15.2,122.8
unnamed ,AU193435_05U,T, ,1, ,-16,122.4
unnamed ,AU193435_05U,T, ,3, ,-17,122.7
unnamed ,AU193435_05U,T, ,2, ,-17.7,123.6
unnamed ,AU193435_06U,T, ,1, ,-15.1,154.1
unnamed ,AU193435_06U,T, ,1, ,-23,155.3
unnamed ,AU193435_06U,T, ,1, ,-27,157.3
unnamed ,AU193435_06U,T, ,1, ,-29.6,159.6
unnamed ,AU193536_01U,E, ,1, ,-17.6,151.2
unnamed ,AU193536_01U,E, ,1, ,-20,150.3
unnamed ,AU193536_01U,E, ,1, ,-22.1,150.8
unnamed ,AU193536_01U,E, ,1, ,-23.8,153.6
unnamed ,AU193536_01U,E, ,1, ,-24.5,162.9
unnamed ,AU193536_02U,T, ,1, ,-14,113.7
unnamed ,AU193536_02U,T, ,1, ,-18,119.7
unnamed ,AU193536_02U,T, ,3, ,-19.2,121.6
unnamed ,AU193536_02U,T, ,2, ,-21,124
unnamed ,AU193536_03U,T, ,2, ,-16.1,143.3
unnamed ,AU193536_03U,T, ,4, ,-15.7,141.4
unnamed ,AU193536_03U,T, ,1, ,-15.9,140.2
unnamed ,AU193536_03U,T, ,1, ,-16.2,138.8
unnamed ,AU193536_03U,T, ,3, ,-16.6,138.1
unnamed ,AU193536_03U,T, ,2, ,-16.9,137.5
unnamed ,AU193536_03U,T, ,2, ,-19.2,135
unnamed ,AU193536_04U,T, ,1, ,-13.7,155.1
unnamed ,AU193536_04U,T, ,1, ,-16,153.4
unnamed ,AU193536_04U,T, ,1, ,-18.7,152.8
unnamed ,AU193536_04U,T, ,1, ,-21.5,153.6
unnamed ,AU193536_04U,T, ,1, ,-23.2,154.9
unnamed ,AU193536_04U,T, ,1, ,-24.4,156.9
unnamed ,AU193536_04U,T, ,1, ,-25.8,160
unnamed ,AU193536_04U,T, ,1, ,-27,161.8
unnamed ,AU193637_01U,T, ,1, ,-15,118
unnamed ,AU193637_01U,T, ,1, ,-17,117
unnamed ,AU193637_01U,T, ,1, ,-18,117.2
unnamed ,AU193637_01U,T, ,1, ,-19.9,118
unnamed ,AU193637_01U,T, ,1, ,-20,118
unnamed ,AU193637_01U,T, ,3, ,-20.4,118
unnamed ,AU193637_01U,T, ,2, ,-24.5,117.3
unnamed ,AU193637_02U,T, ,1, ,-15,109
unnamed ,AU193637_02U,T, ,1, ,-18,110
unnamed ,AU193637_02U,T, ,1, ,-21.3,111.3
unnamed ,AU193637_02U,T, ,1, ,-21.5,111.3
unnamed ,AU193637_02U,T, ,1, ,-28.6,111.8
unnamed ,AU193637_02U,T, ,1, ,-32,112.2
unnamed ,AU193637_04U,T, ,1, ,-14.9,160.1
unnamed ,AU193637_04U,T, ,1, ,-17,159.2
unnamed ,AU193637_04U,T, ,1, ,-19.8,159.6
unnamed ,AU193637_04U,T, ,1, ,-23,161.4
unnamed ,AU193637_04U,T, ,1, ,-27.1,162.5
unnamed ,AU193637_04U,T, ,1, ,-29.4,163
unnamed ,AU193637_04U,T, ,1, ,-32,163.5
unnamed ,AU193637_05U,T, ,1, ,-9.3,129.8
